animal_id,has_name,is_adopted,sex_male,spay_neuter,cfa_approved,is_kitten,season_Fall,season_Spring,season_Summer,season_Winter,is_weekend,time_of_day_Afternoon,time_of_day_Closed,time_of_day_Morning,is_shorthair,is_solid_pattern,color_black,color_other,color_white
A753875,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0
A728963,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
A735073,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A707356,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0
A726537,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
A753743,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A721240,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0
A758116,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A727402,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A711241,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A700577,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
A716867,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A751137,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0
A703441,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A708025,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
A741053,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A716662,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A700610,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
A715607,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A723499,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A710476,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A731844,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
A713429,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A738353,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A759664,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
A727122,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A737958,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A723142,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
A746116,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A730340,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
A735350,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A740200,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
A756208,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A703672,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A717050,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
A707545,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
A741660,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A711890,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0
A724904,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
A733321,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A746269,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A743391,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A738288,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
A740561,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
A707974,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
A758384,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A717928,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
A739851,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A750336,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0
A717784,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A749544,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A747503,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A700069,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
A754337,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
A745463,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A711273,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
A703924,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
A760474,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
A760483,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0
A704384,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A712729,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
A720490,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A746378,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
A714632,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A738398,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A749136,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A702758,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A706923,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
A727595,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A700454,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
A724672,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0
A726684,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A733384,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0
A731264,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0
A740308,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A745841,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
A731420,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
A739517,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A758416,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A754480,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
A752649,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
A702657,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
A747835,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
A711464,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A706765,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A704553,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0
A707876,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A711413,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A718405,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
A761080,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A704112,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A735716,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
A726040,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A762397,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A619542,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A732164,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A754422,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
A718143,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A707343,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
A713242,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A714256,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A704408,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A703729,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0
A759037,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
A708893,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0
A723574,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
A754195,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
A739532,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0
A701164,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
A747141,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A723051,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A724259,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
A701747,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
A733312,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
A726036,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
A707161,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0
A749292,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A725246,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
A746068,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
A730061,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
A737081,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
A730376,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A719401,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A713868,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A710361,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A729073,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0
A710387,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
A705973,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A754518,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A745810,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
A740827,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A753053,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
A725575,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A752357,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A708619,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
A717750,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
A740268,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A703770,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
A747637,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A708525,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A730983,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A745204,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0
A743327,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A703474,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A708723,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0
A733768,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0
A730619,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A705505,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1
A725417,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0
A756820,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
A707401,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A722651,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
A712594,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A752525,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
A724224,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0
A749293,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
A701489,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A756847,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A723083,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
A736486,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
A730993,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
A737113,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
A757445,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
A727759,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A725168,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
A712931,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
A712987,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A708271,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A716663,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
A709350,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A707186,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
A755450,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
A727243,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A754475,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A723660,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A752184,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A731281,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A727980,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
A727818,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
A758861,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
A707915,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0
A720468,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
A699027,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
A703939,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0
A718712,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
A731599,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A753598,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
A735260,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A730956,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A710947,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A714007,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0
A757047,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
A741101,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0
A714196,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
A743684,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
A749185,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A704985,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A731148,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A751588,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A750920,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A759911,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A726180,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A728047,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A761938,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
A702116,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
A753509,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
A704497,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A748558,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
A732860,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A748354,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A747706,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
A726410,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A738993,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
A756673,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A709259,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A706094,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A728435,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
A738507,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
A714457,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
A587332,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
A704503,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
A732774,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
A732769,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0
A752181,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0
A741834,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
A726502,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
A713613,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
A703473,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1
A739442,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
A704992,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
A755532,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
A727267,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A729762,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
A756483,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1
A723899,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0
A737677,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A758069,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A747633,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1
A705774,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
A755654,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
A729549,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A738815,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
A737478,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A728181,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
A763290,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
A731959,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A748125,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
A735638,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
A709840,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A737921,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A764025,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0
A708008,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A704791,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
A706548,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0
A735837,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0
A736682,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A718488,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
A732911,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
A743656,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
A761271,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A750678,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
A754073,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A708200,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0
A739718,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0
A733596,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
A729509,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
A738513,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
A710479,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A706785,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A720093,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
A724626,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A712028,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A727172,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
A718560,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
A751424,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
A722654,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
A705401,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0
A712283,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
A703079,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0
A749442,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A749950,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0
A751148,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
A732477,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
A758383,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A727971,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0
A728526,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A715880,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0
A704582,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0
A719752,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
A703747,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
A743637,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
A699927,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A723110,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
A732116,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A714203,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
A747596,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
A731857,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0
A738244,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
A702052,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0
A711964,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
A704613,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0
A742738,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0
A742914,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
A701297,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
A742316,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A703324,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
A756546,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
A734379,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
A706179,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
A734332,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
A758522,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0
A708759,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
A727750,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
A708276,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0
A756561,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
A702733,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
A753868,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
A719569,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
A706161,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
A707183,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
A736349,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
A720151,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
A734060,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
A709412,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
A701779,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
A728957,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
A713484,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
A743083,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0
A712367,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
A725549,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
